Unique_Id_Transaction,Id_ Clients,ItemQty,ItemPrice,Date,Item_Name,Customer_Type, avg_sales_amount,Avg_convertion_Rate, avg_QTY,avg_T
1030,68872,2,153,3/25/2018,Nike Air Force 1 Low By You,Sporty,51.54,51.54,0.1,53.52
1031,68895,4,154,11/22/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,53.59,53.59,0.05,53.29
1032,70001,5,303,11/22/2018,Nike Blazer Low '77 By You,Sporty,53.27,53.27,23.83,51.96
1033,70110,3,175,11/22/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,51.41,51.41,1.24,51.61
1034,70124,4,344,11/22/2018,Nike Blazer Mid '77 By Ameena,Sporty,45.39,45.39,4.89,43.36
1035,70204,3,138,16/06/2017,Nike Air Force 1 Low By Duncanville,Sporty,51.64,51.64,3.38,49.64
1036,70215,2,131,16/06/2017,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,53.74,53.74,4.64,52.21
1037,70221,1,344,16/06/2017,Nike Air Force 1 Low By Sierra Canyon,Sporty,49.98,49.98,49.84,48.46
1038,70230,4,126,16/06/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,45.88,45.88,0.62,43.5
1039,70233,6,225,16/06/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,49.69,49.69,10.39,50.36
1040,70235,6,335,16/06/2017,Converse Custom Chuck Taylor All Star High Top,Sporty,48.67,48.67,0.6,46.35
1041,70265,1,211,16/06/2017,Nike Air Max 95 Unlocked By You,Sporty,45.98,45.98,0.74,44.17
1042,70400,4,189,16/06/2017,Nike Air Huarache By You Valentine's Day,Sporty,47.41,47.41,0.9,47.23
1043,70418,2,144,16/06/2017,Nike Air Huarache By You,Sporty,45.71,45.71,0.96,43.91
1044,70429,4,358,16/06/2017,Nike Air Force 1 High Unlocked By You,Sporty,45.12,45.12,1.01,41.92
1045,70473,2,123,16/06/2017,Nike Air Max 90 By You,Sporty,48.19,48.19,6.99,47.77
1046,70508,4,190,16/06/2017,Nike Air Max 90 Unlocked By You,Sporty,47.54,47.54,7.1,45.86
1047,70523,5,334,16/06/2017,Nike Air Force 1 High By You,Sporty,43.23,43.23,84.53,42.56
1048,70670,4,364,16/06/2017,Nike Air Force 1 Mid By You Valentine's Day,Sporty,46.97,46.97,54.16,46.01
1049,70678,3,188,16/06/2017,Nike Pegasus 39 By You,Sporty,43.19,43.19,73.67,41.52
1050,70702,2,153,16/06/2017,Nike Air Force 1 Low Unlocked By You,Sporty,46.4,46.4,0.45,45.29
1051,70708,2,155,16/06/2017,Nike Air Force 1 Low By You,Sporty,48.21,48.21,30.04,46.13
1052,70713,5,264,16/06/2017,Nike Air Force 1 Low By Bishop Gorman,Sporty,43.71,43.71,95.97,42.57
1053,70717,2,139,16/06/2017,Nike Gripknit Phantom GX Elite FG By You,Sporty,49.55,49.55,1.39,47.73
1054,70742,6,209,16/06/2017,Nike Air Force 1 Low By You,Sporty,50.64,50.64,6.57,49.86
1055,70771,3,354,16/06/2017,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,46.98,46.98,0.1,45.05
1056,70820,4,184,16/06/2017,Nike Blazer Low '77 By You,Sporty,49.72,49.72,77.47,48.62
1057,70823,2,204,16/06/2017,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,48.2,48.2,34.3,45.65
1058,73001,6,245,16/06/2017,Nike Blazer Mid '77 By Ameena,Sporty,53.7,53.7,1.84,52.16
1059,73024,1,195,16/06/2017,Nike Air Force 1 Low By Duncanville,Sporty,51.57,51.57,2.35,49.98
1060,73026,5,380,16/06/2017,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,51.43,51.43,0.2,49.67
1061,73030,3,287,16/06/2017,Nike Air Force 1 Low By Sierra Canyon,Sporty,45.18,45.18,2.68,46.18
1062,73043,6,150,16/06/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,50.29,50.29,0.41,49.18
1063,73055,1,336,16/06/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,47.5,47.5,0.16,45.84
1064,73067,2,150,16/06/2017,Converse Custom Chuck Taylor All Star High Top,Sporty,47.82,47.82,18.4,46.6
1065,73124,3,287,16/06/2017,Nike Air Max 95 Unlocked By You,Sporty,50.27,50.27,0.12,48.06
1066,73148,4,154,16/06/2017,Nike Air Huarache By You Valentine's Day,Sporty,49.31,49.31,0.11,47.73
1067,73152,5,258,16/06/2017,Nike Air Huarache By You,Sporty,49.84,49.84,1.31,47.67
1068,73168,5,245,16/06/2017,Nike Air Force 1 High Unlocked By You,Sporty,49.6,49.6,5.2,47.99
1069,73200,5,179,16/06/2017,Nike Air Max 90 By You,Sporty,48.76,48.76,0.19,46.56
1070,73217,6,255,16/06/2017,Nike Air Max 90 Unlocked By You,Sporty,41.31,41.31,75.92,39.33
1071,73226,2,116,16/06/2017,Nike Air Force 1 High By You,Sporty,47.35,47.35,0.17,46.71
1072,73236,3,261,16/06/2017,Nike Air Force 1 Mid By You Valentine's Day,Sporty,50.79,50.79,0.43,49.63
1073,73268,6,151,16/06/2017,Nike Pegasus 39 By You,Sporty,50.51,50.51,1.24,49.64
1074,73270,4,343,16/06/2017,Nike Air Force 1 Low Unlocked By You,Sporty,49.45,49.45,0.39,48.96
1075,73275,2,146,16/06/2017,Nike Air Force 1 Low By You,Sporty,46.28,46.28,0.15,44.58
1076,73283,3,178,16/06/2017,Nike Air Force 1 Low By Bishop Gorman,Sporty,51.16,51.16,5.06,49.63
1077,73319,3,190,16/06/2017,Nike Gripknit Phantom GX Elite FG By You,Sporty,47.25,47.25,2.75,45.57
1078,73347,3,364,16/06/2017,Nike Air Force 1 Low By You,Sporty,54.64,54.64,0.13,54.81
1079,73349,4,229,16/06/2017,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,49.62,49.62,1.24,47.75
1080,73352,6,308,16/06/2017,Nike Blazer Low '77 By You,Sporty,49.67,49.67,1.34,48.05
1081,73408,1,133,16/06/2017,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,48.26,48.26,0.09,47.3
1082,73411,1,307,16/06/2017,Nike Blazer Mid '77 By Ameena,Sporty,52.6,52.6,0.19,51.23
1083,73443,5,163,16/06/2017,Nike Air Force 1 Low By Duncanville,Sporty,51.47,51.47,3.8,50.01
1084,73449,5,290,16/06/2017,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,51.97,51.97,3.46,50.35
1085,73461,6,192,16/06/2017,Nike Air Force 1 Low By Sierra Canyon,Sporty,48.03,48.03,0.77,46.23
1086,73483,1,341,16/06/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,45.05,45.05,44.1,43.19
1087,73504,4,136,16/06/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,45.91,45.91,43.57,44
1088,73520,3,249,16/06/2017,Converse Custom Chuck Taylor All Star High Top,Sporty,50.62,50.62,0.35,49.11
1089,73547,5,284,3/25/2018,Nike Air Max 95 Unlocked By You,Sporty,46.74,46.74,0.45,48.59
1090,73555,6,310,3/25/2018,Nike Air Huarache By You Valentine's Day,Sporty,46.51,46.51,9.24,44.12
1091,73563,3,326,3/25/2018,Nike Air Huarache By You,Sporty,48.2,48.2,0.24,48.54
1092,73585,6,281,3/25/2018,Nike Air Force 1 High Unlocked By You,Sporty,47.6,47.6,0.21,46.32
1093,73616,5,307,3/25/2018,Nike Air Max 90 By You,Sporty,46.3,46.3,3.69,45.49
1094,73622,5,261,3/25/2018,Nike Air Max 90 Unlocked By You,Sporty,48.46,48.46,0.05,46.48
1095,73624,2,209,3/25/2018,Nike Air Force 1 High By You,Sporty,48.19,48.19,3.7,46.37
1096,73671,1,260,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,46.42,46.42,6.29,45.05
1097,73675,5,136,3/25/2018,Nike Pegasus 39 By You,Sporty,48.02,48.02,11.66,47.16
1098,73678,6,123,3/25/2018,Nike Air Force 1 Low Unlocked By You,Sporty,51.07,51.07,0.41,51.02
1099,73686,4,290,3/25/2018,Nike Air Force 1 Low By You,Sporty,48.47,48.47,0.4,47.89
1100,73770,4,231,3/25/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,48.08,48.08,0.09,43.33
1101,73854,5,157,3/25/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,48.65,48.65,0.44,47.47
1102,73861,6,352,3/25/2018,Nike Air Force 1 Low By You,Sporty,49.02,49.02,0.03,48.63
1103,73870,3,257,3/25/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,51.2,51.2,0.7,48.94
1104,73873,5,136,3/25/2018,Nike Blazer Low '77 By You,Sporty,50.12,50.12,0.27,49.07
1105,76001,2,182,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,54.56,54.56,26.65,52.65
1106,76020,6,123,3/25/2018,Nike Blazer Mid '77 By Ameena,Sporty,47.29,47.29,1.22,44.92
1107,76036,3,271,3/25/2018,Nike Air Force 1 Low By Duncanville,Sporty,52.79,52.79,4.02,49.8
1108,76041,2,249,3/25/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,49.2,49.2,3.08,47.34
1109,76054,2,374,16/06/2017,Nike Air Force 1 Low By Sierra Canyon,Sporty,45.9,45.9,20.27,43.19
1110,76100,5,193,16/06/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,51.65,51.65,10.29,48.56
1111,76109,4,137,16/06/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,47.41,47.41,84.45,44.89
1112,76111,5,134,16/06/2017,Converse Custom Chuck Taylor All Star High Top,Sporty,55.4,55.4,8.38,53.95
1113,76113,3,234,16/06/2017,Nike Air Max 95 Unlocked By You,Sporty,49.65,49.65,3.62,47.96
1114,76122,4,199,16/06/2017,Nike Air Huarache By You Valentine's Day,Sporty,51.42,51.42,2.04,49.6
1115,76126,4,143,16/06/2017,Nike Air Huarache By You,Sporty,53.69,53.69,7.72,51.58
1116,76130,2,138,16/06/2017,Nike Air Force 1 High Unlocked By You,Sporty,51.37,51.37,52.99,49.6
1117,76147,1,289,16/06/2017,Nike Air Max 90 By You,Sporty,53.07,53.07,4.94,51.15
1118,76233,5,207,16/06/2017,Nike Air Max 90 Unlocked By You,Sporty,49.22,49.22,41.1,46.43
1119,76243,1,298,16/06/2017,Nike Air Force 1 High By You,Sporty,49.75,49.75,2.53,47.14
1120,76246,6,336,16/06/2017,Nike Air Force 1 Mid By You Valentine's Day,Sporty,48.68,48.68,4.63,46.2
1121,76248,1,213,16/06/2017,Nike Pegasus 39 By You,Sporty,51.95,51.95,30.6,50.91
1122,76250,4,303,16/06/2017,Nike Air Force 1 Low Unlocked By You,Sporty,51.32,51.32,2.18,49.26
1123,76275,1,121,16/06/2017,Nike Air Force 1 Low By You,Sporty,51.23,51.23,35.77,50.79
1124,76306,3,149,16/06/2017,Nike Air Force 1 Low By Bishop Gorman,Sporty,52.61,52.61,5.27,51.11
1125,76318,4,235,16/06/2017,Nike Gripknit Phantom GX Elite FG By You,Sporty,51.28,51.28,18.93,49.1
1126,76364,2,262,16/06/2017,Nike Air Force 1 Low By You,Sporty,53.82,53.82,60.27,51.69
1127,76377,4,291,16/06/2017,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,52.19,52.19,4.92,49.64
1128,76400,3,118,16/06/2017,Nike Blazer Low '77 By You,Sporty,52.76,52.76,0.74,49.78
1129,76403,1,239,16/06/2017,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,49.02,49.02,0.9,47.17
1130,76497,4,331,16/06/2017,Nike Blazer Mid '77 By Ameena,Sporty,48.11,48.11,7.3,43.69
1131,76520,5,328,16/06/2017,Nike Air Force 1 Low By Duncanville,Sporty,55.08,55.08,14.67,53.91
1132,76563,5,353,16/06/2017,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,50.88,50.88,31.8,50.33
1133,76606,2,171,16/06/2017,Nike Air Force 1 Low By Sierra Canyon,Sporty,51.02,51.02,1.97,49.39
1134,76616,6,334,16/06/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,49.15,49.15,25.56,47.84
1135,76622,3,275,16/06/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,52.31,52.31,2.67,51.02
1136,76670,3,203,16/06/2017,Converse Custom Chuck Taylor All Star High Top,Sporty,50.56,50.56,1.07,48.62
1137,76736,6,249,16/06/2017,Nike Air Max 95 Unlocked By You,Sporty,51.74,51.74,0.85,50.14
1138,76823,2,377,16/06/2017,Nike Air Huarache By You Valentine's Day,Sporty,48.06,48.06,0.77,45.83
1139,76828,5,379,16/06/2017,Nike Air Huarache By You,Sporty,48.24,48.24,1.32,46.11
1140,76834,1,289,16/06/2017,Nike Air Force 1 High Unlocked By You,Sporty,54.18,54.18,9.28,52.63
1141,76845,1,290,16/06/2017,Nike Air Max 90 By You,Sporty,48.65,48.65,1.24,45.96
1142,76863,3,259,16/06/2017,Nike Air Max 90 Unlocked By You,Sporty,49.48,49.48,0.98,46.22
1143,76869,4,129,16/06/2017,Nike Air Force 1 High By You,Sporty,51.43,51.43,2.53,49.98
1144,76890,6,228,16/06/2017,Nike Air Force 1 Mid By You Valentine's Day,Sporty,50.7,50.7,13.23,47.68
1145,76892,6,287,16/06/2017,Nike Pegasus 39 By You,Sporty,51.44,51.44,14.6,49.44
1146,76895,4,241,16/06/2017,Nike Air Force 1 Low Unlocked By You,Sporty,50.71,50.71,47.88,48.48
1147,81001,1,300,16/06/2017,Nike Air Force 1 Low By You,Sporty,50.65,50.65,4.02,49.39
1148,81065,3,134,16/06/2017,Nike Air Force 1 Low By Bishop Gorman,Sporty,49.42,49.42,4.17,49.04
1149,81220,2,160,3/25/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,44.85,44.85,0.64,42.8
1150,81300,4,282,3/25/2018,Nike Air Force 1 Low By You,Sporty,48.64,48.64,16.59,49.03
1151,81591,6,346,3/25/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,45.79,45.79,0.26,45.44
1152,81736,3,185,3/25/2018,Nike Blazer Low '77 By You,Sporty,51.09,51.09,10.31,51.63
1153,81794,1,376,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,50.34,50.34,5.95,49.58
1154,85001,6,265,3/25/2018,Nike Blazer Mid '77 By Ameena,Sporty,52.72,52.72,1.47,52.49
1155,85010,6,247,3/25/2018,Nike Air Force 1 Low By Duncanville,Sporty,53.12,53.12,1.3,53.82
1156,85015,6,329,3/25/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,47.38,47.38,0.18,43.15
1157,85125,1,196,3/25/2018,Nike Air Force 1 Low By Sierra Canyon,Sporty,50.03,50.03,12.39,50.16
1158,85136,2,161,3/25/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,51.5,51.5,0.24,54.71
1159,85139,5,316,3/25/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,48.99,48.99,0.46,48.21
1160,85162,3,140,3/25/2018,Converse Custom Chuck Taylor All Star High Top,Sporty,52.42,52.42,1.19,52.15
1161,85225,5,362,3/25/2018,Nike Air Max 95 Unlocked By You,Sporty,46.93,46.93,3.1,46.54
1162,85230,4,328,3/25/2018,Nike Air Huarache By You Valentine's Day,Sporty,46.98,46.98,20.39,47.53
1163,85250,4,350,3/25/2018,Nike Air Huarache By You,Sporty,50.95,50.95,5.8,51.16
1164,85263,6,376,11/23/2018,Nike Air Force 1 High Unlocked By You,Sporty,48.4,48.4,2.78,48.54
1165,85279,4,317,11/23/2018,Nike Air Max 90 By You,Sporty,54.25,54.25,0.58,53.5
1166,85300,2,365,3/24/2018,Nike Air Max 90 Unlocked By You,Sporty,48.18,48.18,0.8,48.53
1167,85315,5,173,3/25/2018,Nike Air Force 1 High By You,Sporty,53.78,53.78,12.58,58.28
1168,85325,2,341,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,52.58,52.58,0.85,52.44
1169,85400,6,184,3/25/2018,Nike Pegasus 39 By You,Sporty,49.88,49.88,1.64,49.64
1170,85410,6,151,3/25/2018,Nike Air Force 1 Low Unlocked By You,Sporty,52.16,52.16,2.15,51.27
1171,85430,4,139,3/25/2018,Nike Air Force 1 Low By You,Sporty,49.97,49.97,0.23,50.22
1172,85440,2,349,3/25/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,52.08,52.08,3.23,51.81
1173,86001,4,351,3/25/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,52.98,52.98,24.32,52.39
1174,86219,5,230,13/11/2017,Nike Air Force 1 Low By You,Sporty,53.48,53.48,32.54,52.33
1175,86320,5,126,13/11/2017,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,48.34,48.34,38.76,47.88
1176,86568,5,277,13/11/2017,Nike Blazer Low '77 By You,Sporty,49.95,49.95,19.11,50.06
1177,86569,4,246,13/11/2017,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,47.39,47.39,24.54,48.06
1178,86571,6,369,13/11/2017,Nike Blazer Mid '77 By Ameena,Sporty,45.12,45.12,20.71,45.01
1179,86573,6,308,13/11/2017,Nike Air Force 1 Low By Duncanville,Sporty,45.9,45.9,22.54,43.74
1180,86749,1,332,13/11/2017,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,52.8,52.8,31.05,53.27
1181,86755,5,339,13/11/2017,Nike Air Force 1 Low By Sierra Canyon,Sporty,51.67,51.67,20.83,51.87
1182,86757,1,285,13/11/2017,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,46.83,46.83,12.78,45.29
1183,86760,3,204,13/11/2017,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,47.31,47.31,52.68,46.37
1184,86865,3,192,13/11/2017,Converse Custom Chuck Taylor All Star High Top,Sporty,49.37,49.37,10.84,48.35
1185,86885,2,297,13/11/2017,Nike Air Max 95 Unlocked By You,Sporty,51.19,51.19,18.26,51
1186,88564,3,283,13/11/2017,Nike Air Huarache By You Valentine's Day,Sporty,47.03,47.03,90.69,43.25
1187,91001,1,130,13/11/2017,Nike Air Huarache By You,Sporty,48.43,48.43,27.34,46.15
1188,91540,3,176,13/11/2017,Nike Air Force 1 High Unlocked By You,Sporty,41.07,41.07,73.09,37.36
1189,94001,3,197,13/11/2017,Nike Air Max 90 By You,Sporty,50.17,50.17,59.7,50.93
1190,95001,3,353,13/11/2017,Nike Air Max 90 Unlocked By You,Sporty,49.12,49.12,6.73,48.23
1191,95015,4,251,13/11/2017,Nike Air Force 1 High By You,Sporty,47.49,47.49,6.58,50.19
1192,95025,2,342,13/11/2017,Nike Air Force 1 Mid By You Valentine's Day,Healthy & Active,46.87,46.87,4.61,48.41
1193,95200,5,228,13/11/2017,Nike Pegasus 39 By You,Healthy & Active,48.26,48.26,25.74,46.04
1194,97001,2,297,3/25/2018,Nike Air Force 1 Low Unlocked By You,Healthy & Active,44.4,44.4,56.41,42.63
1195,97161,2,329,3/25/2018,Nike Air Force 1 Low By You,Healthy & Active,42.49,42.49,59.13,42.46
1196,97666,4,344,3/25/2018,Nike Air Force 1 Low By Bishop Gorman,Healthy & Active,46.47,46.47,71.63,44.53
1197,99001,5,120,3/25/2018,Nike Gripknit Phantom GX Elite FG By You,Healthy & Active,49.15,49.15,26.5,48.83
1198,99524,3,135,3/25/2018,Nike Air Force 1 Low By You,Healthy & Active,50.5,50.5,19.39,48.98
1199,99624,5,312,3/25/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Healthy & Active,46.29,46.29,20.58,47.29
1200,99773,3,133,3/25/2018,Nike Blazer Low '77 By You,Healthy & Active,42.26,42.26,57.69,42.65
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
